Season,TeamName,BoxscoreIndex
2011,Los Angeles Lakers,201012120NJN
2011,Los Angeles Lakers,201012140WAS
2011,Los Angeles Lakers,201012150IND
2011,Los Angeles Lakers,201012170PHI
2011,Los Angeles Lakers,201012190TOR
2011,Los Angeles Lakers,201012210LAL
2011,Los Angeles Lakers,201012250LAL
2011,Los Angeles Lakers,201012280SAS
2011,Los Angeles Lakers,201012290NOH
2011,Los Angeles Lakers,201012310LAL
2011,Los Angeles Lakers,201101020LAL
2011,Los Angeles Lakers,201101040LAL
2011,Los Angeles Lakers,201101050PHO
2011,Los Angeles Lakers,201101070LAL
2011,Los Angeles Lakers,201101090LAL
2011,Los Angeles Lakers,201101110LAL
2011,Los Angeles Lakers,201101120GSW
2011,Los Angeles Lakers,201101140LAL
2011,Los Angeles Lakers,201101160LAC
2011,Los Angeles Lakers,201101170LAL
2011,Los Angeles Lakers,201101190DAL
2011,Los Angeles Lakers,201101210DEN
2011,Los Angeles Lakers,201101250LAL
2011,Los Angeles Lakers,201101280LAL
2011,Los Angeles Lakers,201101300LAL
2011,Los Angeles Lakers,201102010LAL
2011,Los Angeles Lakers,201102030LAL
2011,Los Angeles Lakers,201102050NOH
2011,Los Angeles Lakers,201102070MEM
2011,Los Angeles Lakers,201102100BOS
2011,Los Angeles Lakers,201102110NYK
2011,Los Angeles Lakers,201102130ORL
2011,Los Angeles Lakers,201102140CHA
2011,Los Angeles Lakers,201102160CLE
2011,Los Angeles Lakers,201102220LAL
2011,Los Angeles Lakers,201102230POR
2011,Los Angeles Lakers,201102250LAL
2011,Los Angeles Lakers,201102270OKC
2011,Los Angeles Lakers,201103010MIN
2011,Los Angeles Lakers,201103040LAL
2011,Los Angeles Lakers,201103060SAS
2011,Los Angeles Lakers,201103080ATL
2011,Los Angeles Lakers,201103100MIA
2011,Los Angeles Lakers,201103120DAL
2011,Los Angeles Lakers,201103140LAL
2011,Los Angeles Lakers,201103180LAL
2011,Los Angeles Lakers,201103200LAL
2011,Los Angeles Lakers,201103220LAL
2011,Los Angeles Lakers,201103250LAL
2011,Los Angeles Lakers,201103270LAL
2011,Los Angeles Lakers,201103310LAL
2011,Los Angeles Lakers,201104010UTA
2011,Los Angeles Lakers,201104030LAL
2011,Los Angeles Lakers,201104050LAL
2011,Los Angeles Lakers,201104060GSW
2011,Los Angeles Lakers,201104080POR
2011,Los Angeles Lakers,201104100LAL
2011,Los Angeles Lakers,201104120LAL
2011,Los Angeles Lakers,201104130SAC
2011,Los Angeles Lakers,201104170LAL
2011,Los Angeles Lakers,201104200LAL
2011,Los Angeles Lakers,201104220NOH
2011,Los Angeles Lakers,201104240NOH
2011,Los Angeles Lakers,201104260LAL
2011,Los Angeles Lakers,201104280NOH
2011,Los Angeles Lakers,201105020LAL
2011,Los Angeles Lakers,201105040LAL
2011,Los Angeles Lakers,201105060DAL
2011,Los Angeles Lakers,201105080DAL
2011,Minnesota Timberwolves,201010270MIN
2011,Minnesota Timberwolves,201010290MIN
2011,Minnesota Timberwolves,201010300MEM
2011,Minnesota Timberwolves,201011020MIA
2011,Minnesota Timberwolves,201011030ORL
2011,Minnesota Timberwolves,201011050MIN
2011,Minnesota Timberwolves,201011070HOU
2011,Minnesota Timberwolves,201011090LAL
2011,Minnesota Timberwolves,201011100SAC
2011,Minnesota Timberwolves,201011120MIN
2011,Minnesota Timberwolves,201011140ATL
2011,Minnesota Timberwolves,201011150CHA
2011,Minnesota Timberwolves,201011170MIN
2011,Minnesota Timberwolves,201011190MIN
2011,Minnesota Timberwolves,201011220OKC
2011,Minnesota Timberwolves,201011240MIN
2011,Minnesota Timberwolves,201011270MIN
2011,Minnesota Timberwolves,201012010DAL
2011,Minnesota Timberwolves,201012030SAS
2011,Minnesota Timberwolves,201012040MIN
2011,Minnesota Timberwolves,201012060NYK
2011,Minnesota Timberwolves,201012080MIN
2011,Minnesota Timberwolves,201012100MIN
2011,Minnesota Timberwolves,201012110CHI
2011,Minnesota Timberwolves,201012140GSW
2011,Minnesota Timberwolves,201012150PHO
2011,Minnesota Timberwolves,201012170POR
2011,Minnesota Timberwolves,201012180DEN
2011,Minnesota Timberwolves,201012200LAC
2011,Minnesota Timberwolves,201012220MIN
2011,Minnesota Timberwolves,201012260CLE
2011,Minnesota Timberwolves,201012270MIN
2011,Minnesota Timberwolves,201012290MIN
2011,Minnesota Timberwolves,201101010MIN
2011,Minnesota Timberwolves,201101030BOS
2011,Minnesota Timberwolves,201101050MIN
2011,Minnesota Timberwolves,201101070MIN
2011,Minnesota Timberwolves,201101090SAS
2011,Minnesota Timberwolves,201101110MIN
2011,Minnesota Timberwolves,201101130MIN
2011,Minnesota Timberwolves,201101150MIN
2011,Minnesota Timberwolves,201101170POR
2011,Minnesota Timberwolves,201101190LAC
2011,Minnesota Timberwolves,201101240MIN
2011,Minnesota Timberwolves,201101260MIN
2011,Minnesota Timberwolves,201101280UTA
2011,Minnesota Timberwolves,201101290MIN
2011,Minnesota Timberwolves,201102020MIN
2011,Minnesota Timberwolves,201102040TOR
2011,Minnesota Timberwolves,201102050MIN
2011,Minnesota Timberwolves,201102070NOH
2011,Minnesota Timberwolves,201102080HOU
2011,Minnesota Timberwolves,201102110IND
2011,Minnesota Timberwolves,201102120MIN
2011,Minnesota Timberwolves,201102140MIN
2011,Minnesota Timberwolves,201102160MIN
2011,Minnesota Timberwolves,201102220MIL
2011,Minnesota Timberwolves,201102230MIN
2011,Minnesota Timberwolves,201102250MIN
2011,Minnesota Timberwolves,201102270MIN
2011,Minnesota Timberwolves,201103010MIN
2011,Minnesota Timberwolves,201103020DET
2011,Minnesota Timberwolves,201103040PHI
2011,Minnesota Timberwolves,201103050WAS
2011,Minnesota Timberwolves,201103070MIN
2011,Minnesota Timberwolves,201103090MIN
2011,Minnesota Timberwolves,201103110MIN
2011,Minnesota Timberwolves,201103130GSW
2011,Minnesota Timberwolves,201103160UTA
2011,Minnesota Timberwolves,201103180LAL
2011,Minnesota Timberwolves,201103200MIN
2011,Minnesota Timberwolves,201103240DAL
2011,Minnesota Timberwolves,201103250OKC
2011,Minnesota Timberwolves,201103270MIN
2011,Minnesota Timberwolves,201103300MIN
2011,Minnesota Timberwolves,201104010MIN
2011,Minnesota Timberwolves,201104020MEM
2011,Minnesota Timberwolves,201104050NJN
2011,Minnesota Timberwolves,201104060MIN
2011,Minnesota Timberwolves,201104090DEN
2011,Minnesota Timberwolves,201104110PHO
2011,Minnesota Timberwolves,201104130MIN
2011,Dallas Mavericks,201010270DAL
2011,Dallas Mavericks,201010290DAL
2011,Dallas Mavericks,201010310LAC
2011,Dallas Mavericks,201011030DEN
2011,Dallas Mavericks,201011060DAL
2011,Dallas Mavericks,201011080DAL
2011,Dallas Mavericks,201011100MEM
2011,Dallas Mavericks,201011120DAL
2011,Dallas Mavericks,201011150DAL
2011,Dallas Mavericks,201011170NOH
2011,Dallas Mavericks,201011190DAL
2011,Dallas Mavericks,201011200ATL
2011,Dallas Mavericks,201011230DAL
2011,Dallas Mavericks,201011240OKC
2011,Dallas Mavericks,201011260SAS
2011,Dallas Mavericks,201011270DAL
2011,Dallas Mavericks,201011290DAL
2011,Dallas Mavericks,201012010DAL
2011,Dallas Mavericks,201012030UTA
2011,Dallas Mavericks,201012040SAC
2011,Dallas Mavericks,201012070DAL
2011,Dallas Mavericks,201012090DAL
2011,Dallas Mavericks,201012110DAL
2011,Dallas Mavericks,201012130DAL
2011,Dallas Mavericks,201012150DAL
2011,Dallas Mavericks,201012170DAL
2011,Dallas Mavericks,201012200MIA
2011,Dallas Mavericks,201012210ORL
2011,Dallas Mavericks,201012270OKC
2011,Dallas Mavericks,201012280DAL
2011,Dallas Mavericks,201012300DAL
2011,Dallas Mavericks,201101010MIL
2011,Dallas Mavericks,201101020CLE
2011,Dallas Mavericks,201101040DAL
2011,Dallas Mavericks,201101060DAL
2011,Dallas Mavericks,201101080DAL
2011,Dallas Mavericks,201101120IND
2011,Dallas Mavericks,201101140SAS
2011,Dallas Mavericks,201101150MEM
2011,Dallas Mavericks,201101170DET
2011,Dallas Mavericks,201101190DAL
2011,Dallas Mavericks,201101200CHI
2011,Dallas Mavericks,201101220NJN
2011,Dallas Mavericks,201101250DAL
2011,Dallas Mavericks,201101270DAL
2011,Dallas Mavericks,201101290DAL
2011,Dallas Mavericks,201101310DAL
2011,Dallas Mavericks,201102020NYK
2011,Dallas Mavericks,201102040BOS
2011,Dallas Mavericks,201102050CHA
2011,Dallas Mavericks,201102070DAL
2011,Dallas Mavericks,201102090SAC
2011,Dallas Mavericks,201102100DEN
2011,Dallas Mavericks,201102120HOU
2011,Dallas Mavericks,201102160DAL
2011,Dallas Mavericks,201102170PHO
2011,Dallas Mavericks,201102230DAL
2011,Dallas Mavericks,201102260WAS
2011,Dallas Mavericks,201102270TOR
2011,Dallas Mavericks,201103010PHI
2011,Dallas Mavericks,201103040DAL
2011,Dallas Mavericks,201103060DAL
2011,Dallas Mavericks,201103070MIN
2011,Dallas Mavericks,201103090NOH
2011,Dallas Mavericks,201103100DAL
2011,Dallas Mavericks,201103120DAL
2011,Dallas Mavericks,201103150POR
2011,Dallas Mavericks,201103160GSW
2011,Dallas Mavericks,201103180DAL
2011,Dallas Mavericks,201103200DAL
2011,Dallas Mavericks,201103240DAL
2011,Dallas Mavericks,201103260UTA
2011,Dallas Mavericks,201103270PHO
2011,Dallas Mavericks,201103300LAC
2011,Dallas Mavericks,201103310LAL
2011,Dallas Mavericks,201104020GSW
2011,Dallas Mavericks,201104030POR
2011,Dallas Mavericks,201104060DAL
2011,Dallas Mavericks,201104080DAL
2011,Dallas Mavericks,201104100DAL
2011,Dallas Mavericks,201104110HOU
2011,Dallas Mavericks,201104130DAL
2011,Dallas Mavericks,201104160DAL
2011,Dallas Mavericks,201104190DAL
2011,Dallas Mavericks,201104210POR
2011,Dallas Mavericks,201104230POR
2011,Dallas Mavericks,201104250DAL
2011,Dallas Mavericks,201104280POR
2011,Dallas Mavericks,201105020LAL
2011,Dallas Mavericks,201105040LAL
2011,Dallas Mavericks,201105060DAL
2011,Dallas Mavericks,201105080DAL
2011,Dallas Mavericks,201105170DAL
2011,Dallas Mavericks,201105190DAL
2011,Dallas Mavericks,201105210OKC
2011,Dallas Mavericks,201105230OKC
2011,Dallas Mavericks,201105250DAL
2011,Dallas Mavericks,201105310MIA
2011,Dallas Mavericks,201106020MIA
2011,Dallas Mavericks,201106050DAL
2011,Dallas Mavericks,201106070DAL
2011,Dallas Mavericks,201106090DAL
2011,Dallas Mavericks,201106120MIA
2011,Memphis Grizzlies,201010270MEM
2011,Memphis Grizzlies,201010290DAL
2011,Memphis Grizzlies,201010300MEM
2011,Memphis Grizzlies,201011020LAL
2011,Memphis Grizzlies,201011030GSW
2011,Memphis Grizzlies,201011050PHO
2011,Memphis Grizzlies,201011060SAC
2011,Memphis Grizzlies,201011080MEM
2011,Memphis Grizzlies,201011100MEM
2011,Memphis Grizzlies,201011130MEM
2011,Memphis Grizzlies,201011150ORL
2011,Memphis Grizzlies,201011160MEM
2011,Memphis Grizzlies,201011190WAS
2011,Memphis Grizzlies,201011200MEM
2011,Memphis Grizzlies,201011240MEM
2011,Memphis Grizzlies,201011260MEM
2011,Memphis Grizzlies,201011270CLE
2011,Memphis Grizzlies,201011300MEM
2011,Memphis Grizzlies,201012010ATL
2011,Memphis Grizzlies,201012030MEM
2011,Memphis Grizzlies,201012050DEN
2011,Memphis Grizzlies,201012060UTA
2011,Memphis Grizzlies,201012080PHO
2011,Memphis Grizzlies,201012110LAC
2011,Memphis Grizzlies,201012130MEM
2011,Memphis Grizzlies,201012150MEM
2011,Memphis Grizzlies,201012170HOU
2011,Memphis Grizzlies,201012180SAS
2011,Memphis Grizzlies,201012210MEM
2011,Memphis Grizzlies,201012260IND
2011,Memphis Grizzlies,201012270MEM
2011,Memphis Grizzlies,201012290SAC
2011,Memphis Grizzlies,201101010UTA
2011,Memphis Grizzlies,201101020LAL
2011,Memphis Grizzlies,201101040MEM
2011,Memphis Grizzlies,201101070MEM
2011,Memphis Grizzlies,201101080OKC
2011,Memphis Grizzlies,201101100CHA
2011,Memphis Grizzlies,201101120DET
2011,Memphis Grizzlies,201101150MEM
2011,Memphis Grizzlies,201101170MEM
2011,Memphis Grizzlies,201101190NOH
2011,Memphis Grizzlies,201101210MEM
2011,Memphis Grizzlies,201101220MIL
2011,Memphis Grizzlies,201101240TOR
2011,Memphis Grizzlies,201101260NJN
2011,Memphis Grizzlies,201101280PHI
2011,Memphis Grizzlies,201101290MEM
2011,Memphis Grizzlies,201101310MEM
2011,Memphis Grizzlies,201102020MIN
2011,Memphis Grizzlies,201102040MEM
2011,Memphis Grizzlies,201102050HOU
2011,Memphis Grizzlies,201102070MEM
2011,Memphis Grizzlies,201102080OKC
2011,Memphis Grizzlies,201102110MEM
2011,Memphis Grizzlies,201102130MEM
2011,Memphis Grizzlies,201102150MEM
2011,Memphis Grizzlies,201102220DEN
2011,Memphis Grizzlies,201102230MIN
2011,Memphis Grizzlies,201102260MEM
2011,Memphis Grizzlies,201102270SAS
2011,Memphis Grizzlies,201103010MEM
2011,Memphis Grizzlies,201103040MEM
2011,Memphis Grizzlies,201103060DAL
2011,Memphis Grizzlies,201103070MEM
2011,Memphis Grizzlies,201103090MEM
2011,Memphis Grizzlies,201103120MIA
2011,Memphis Grizzlies,201103140MEM
2011,Memphis Grizzlies,201103170NYK
2011,Memphis Grizzlies,201103190MEM
2011,Memphis Grizzlies,201103210MEM
2011,Memphis Grizzlies,201103230BOS
2011,Memphis Grizzlies,201103250CHI
2011,Memphis Grizzlies,201103270MEM
2011,Memphis Grizzlies,201103300MEM
2011,Memphis Grizzlies,201104010NOH
2011,Memphis Grizzlies,201104020MEM
2011,Memphis Grizzlies,201104050MEM
2011,Memphis Grizzlies,201104080MEM
2011,Memphis Grizzlies,201104100MEM
2011,Memphis Grizzlies,201104120POR
2011,Memphis Grizzlies,201104130LAC
2011,Memphis Grizzlies,201104170SAS
2011,Memphis Grizzlies,201104200SAS
2011,Memphis Grizzlies,201104230MEM
2011,Memphis Grizzlies,201104250MEM
2011,Memphis Grizzlies,201104270SAS
2011,Memphis Grizzlies,201104290MEM
2011,Memphis Grizzlies,201105010OKC
2011,Memphis Grizzlies,201105030OKC
2011,Memphis Grizzlies,201105070MEM
2011,Memphis Grizzlies,201105090MEM
2011,Memphis Grizzlies,201105110OKC
2011,Memphis Grizzlies,201105130MEM
2011,Memphis Grizzlies,201105150OKC
2011,Indiana Pacers,201010270SAS
2011,Indiana Pacers,201010290CHA
2011,Indiana Pacers,201010300IND
2011,Indiana Pacers,201011030PHI
2011,Indiana Pacers,201011050IND
2011,Indiana Pacers,201011090IND
2011,Indiana Pacers,201011120IND
2011,Indiana Pacers,201011130CLE
2011,Indiana Pacers,201011160IND
2011,Indiana Pacers,201011180IND
2011,Indiana Pacers,201011200IND
2011,Indiana Pacers,201011220MIA
2011,Indiana Pacers,201011230IND
2011,Indiana Pacers,201011260IND
2011,Indiana Pacers,201011280LAL
2011,Indiana Pacers,201011300SAC
2011,Indiana Pacers,201012010UTA
2011,Indiana Pacers,201012030PHO
2011,Indiana Pacers,201012060IND
2011,Indiana Pacers,201012080MIL
2011,Indiana Pacers,201012100IND
2011,Indiana Pacers,201012110ATL
2011,Indiana Pacers,201012130CHI
2011,Indiana Pacers,201012150IND
2011,Indiana Pacers,201012170IND
2011,Indiana Pacers,201012190BOS
2011,Indiana Pacers,201012200IND
2011,Indiana Pacers,201012260IND
2011,Indiana Pacers,201012280IND
2011,Indiana Pacers,201012290WAS
2011,Indiana Pacers,201012310IND
2011,Indiana Pacers,201101020NYK
2011,Indiana Pacers,201101070IND
2011,Indiana Pacers,201101080ATL
2011,Indiana Pacers,201101110PHI
2011,Indiana Pacers,201101120IND
2011,Indiana Pacers,201101140IND
2011,Indiana Pacers,201101170LAC
2011,Indiana Pacers,201101190GSW
2011,Indiana Pacers,201101220POR
2011,Indiana Pacers,201101230DEN
2011,Indiana Pacers,201101260IND
2011,Indiana Pacers,201101280IND
2011,Indiana Pacers,201101290CHI
2011,Indiana Pacers,201101310IND
2011,Indiana Pacers,201102020CLE
2011,Indiana Pacers,201102040IND
2011,Indiana Pacers,201102060NJN
2011,Indiana Pacers,201102080MIA
2011,Indiana Pacers,201102090IND
2011,Indiana Pacers,201102110IND
2011,Indiana Pacers,201102120MIL
2011,Indiana Pacers,201102150IND
2011,Indiana Pacers,201102160DET
2011,Indiana Pacers,201102220WAS
2011,Indiana Pacers,201102230IND
2011,Indiana Pacers,201102250IND
2011,Indiana Pacers,201102270IND
2011,Indiana Pacers,201103010IND
2011,Indiana Pacers,201103020OKC
2011,Indiana Pacers,201103040DAL
2011,Indiana Pacers,201103050HOU
2011,Indiana Pacers,201103080IND
2011,Indiana Pacers,201103090MIN
2011,Indiana Pacers,201103110TOR
2011,Indiana Pacers,201103130NYK
2011,Indiana Pacers,201103150IND
2011,Indiana Pacers,201103160BOS
2011,Indiana Pacers,201103180IND
2011,Indiana Pacers,201103190MEM
2011,Indiana Pacers,201103210NJN
2011,Indiana Pacers,201103230CHA
2011,Indiana Pacers,201103250IND
2011,Indiana Pacers,201103260DET
2011,Indiana Pacers,201103280IND
2011,Indiana Pacers,201103300IND
2011,Indiana Pacers,201104010IND
2011,Indiana Pacers,201104030NOH
2011,Indiana Pacers,201104060IND
2011,Indiana Pacers,201104080IND
2011,Indiana Pacers,201104100IND
2011,Indiana Pacers,201104130ORL
2011,Indiana Pacers,201104160CHI
2011,Indiana Pacers,201104180CHI
2011,Indiana Pacers,201104210IND
2011,Indiana Pacers,201104230IND
2011,Indiana Pacers,201104260CHI
2011,Utah Jazz,201010270DEN
2011,Utah Jazz,201010280UTA
2011,Utah Jazz,201010310OKC
2011,Utah Jazz,201011030UTA
2011,Utah Jazz,201011050GSW
2011,Utah Jazz,201011060UTA
2011,Utah Jazz,201011090MIA
2011,Utah Jazz,201011100ORL
2011,Utah Jazz,201011120ATL
2011,Utah Jazz,201011130CHA
2011,Utah Jazz,201011150UTA
2011,Utah Jazz,201011170UTA
2011,Utah Jazz,201011190UTA
2011,Utah Jazz,201011200POR
2011,Utah Jazz,201011220UTA
2011,Utah Jazz,201011240UTA
2011,Utah Jazz,201011260UTA
2011,Utah Jazz,201011280LAC
2011,Utah Jazz,201011290UTA
2011,Utah Jazz,201012010UTA
2011,Utah Jazz,201012030UTA
2011,Utah Jazz,201012060UTA
2011,Utah Jazz,201012080UTA
2011,Utah Jazz,201012100UTA
2011,Utah Jazz,201012110DAL
2011,Utah Jazz,201012130UTA
2011,Utah Jazz,201012170NOH
2011,Utah Jazz,201012180MIL
2011,Utah Jazz,201012200CLE
2011,Utah Jazz,201012220MIN
2011,Utah Jazz,201012270UTA
2011,Utah Jazz,201012290LAC
2011,Utah Jazz,201012300POR
2011,Utah Jazz,201101010UTA
2011,Utah Jazz,201101030UTA
2011,Utah Jazz,201101050UTA
2011,Utah Jazz,201101070MEM
2011,Utah Jazz,201101080HOU
2011,Utah Jazz,201101120UTA
2011,Utah Jazz,201101140UTA
2011,Utah Jazz,201101170WAS
2011,Utah Jazz,201101190NJN
2011,Utah Jazz,201101210BOS
2011,Utah Jazz,201101220PHI
2011,Utah Jazz,201101250LAL
2011,Utah Jazz,201101260UTA
2011,Utah Jazz,201101280UTA
2011,Utah Jazz,201101300GSW
2011,Utah Jazz,201101310UTA
2011,Utah Jazz,201102020UTA
2011,Utah Jazz,201102040DEN
2011,Utah Jazz,201102050UTA
2011,Utah Jazz,201102070SAC
2011,Utah Jazz,201102090UTA
2011,Utah Jazz,201102110UTA
2011,Utah Jazz,201102150PHO
2011,Utah Jazz,201102160UTA
2011,Utah Jazz,201102230DAL
2011,Utah Jazz,201102250IND
2011,Utah Jazz,201102260DET
2011,Utah Jazz,201102280UTA
2011,Utah Jazz,201103030UTA
2011,Utah Jazz,201103050UTA
2011,Utah Jazz,201103070NYK
2011,Utah Jazz,201103090TOR
2011,Utah Jazz,201103110MIN
2011,Utah Jazz,201103120CHI
2011,Utah Jazz,201103140UTA
2011,Utah Jazz,201103160UTA
2011,Utah Jazz,201103200HOU
2011,Utah Jazz,201103210MEM
2011,Utah Jazz,201103230OKC
2011,Utah Jazz,201103240UTA
2011,Utah Jazz,201103260UTA
2011,Utah Jazz,201103280UTA
2011,Utah Jazz,201104010UTA
2011,Utah Jazz,201104030SAC
2011,Utah Jazz,201104050LAL
2011,Utah Jazz,201104070UTA
2011,Utah Jazz,201104090SAS
2011,Utah Jazz,201104110NOH
2011,Utah Jazz,201104130UTA
2011,Sacramento Kings,201010270MIN
2011,Sacramento Kings,201010290NJN
2011,Sacramento Kings,201010300CLE
2011,Sacramento Kings,201011010SAC
2011,Sacramento Kings,201011030SAC
2011,Sacramento Kings,201011060SAC
2011,Sacramento Kings,201011100SAC
2011,Sacramento Kings,201011120PHO
2011,Sacramento Kings,201011140SAC
2011,Sacramento Kings,201011170SAC
2011,Sacramento Kings,201011190SAC
2011,Sacramento Kings,201011210SAC
2011,Sacramento Kings,201011220UTA
2011,Sacramento Kings,201011250LAC
2011,Sacramento Kings,201011270SAC
2011,Sacramento Kings,201011300SAC
2011,Sacramento Kings,201012030LAL
2011,Sacramento Kings,201012040SAC
2011,Sacramento Kings,201012060LAC
2011,Sacramento Kings,201012080SAC
2011,Sacramento Kings,201012110SAC
2011,Sacramento Kings,201012140HOU
2011,Sacramento Kings,201012150NOH
2011,Sacramento Kings,201012170OKC
2011,Sacramento Kings,201012190SAC
2011,Sacramento Kings,201012210SAC
2011,Sacramento Kings,201012230SAC
2011,Sacramento Kings,201012270SAC
2011,Sacramento Kings,201012290SAC
2011,Sacramento Kings,201101010DEN
2011,Sacramento Kings,201101020SAC
2011,Sacramento Kings,201101040SAC
2011,Sacramento Kings,201101060SAC
2011,Sacramento Kings,201101090TOR
2011,Sacramento Kings,201101110WAS
2011,Sacramento Kings,201101120BOS
2011,Sacramento Kings,201101140NYK
2011,Sacramento Kings,201101150DET
2011,Sacramento Kings,201101170ATL
2011,Sacramento Kings,201101190SAC
2011,Sacramento Kings,201101210GSW
2011,Sacramento Kings,201101240POR
2011,Sacramento Kings,201101250SAC
